;$FILEVERSION=1.1
;$STARTTIME=45937.0536003472
;
;   Start time: 07/10/2025 01:17:11.070.0
;   Generated by PCAN-View v5.3.0.942
;
;   Message Number
;   |         Time Offset (ms)
;   |         |        Type
;   |         |        |        ID (hex)
;   |         |        |        |     Data Length
;   |         |        |        |     |   Data Bytes (hex) ...
;   |         |        |        |     |   |
;---+--   ----+----  --+--  ----+---  +  -+ -- -- -- -- -- -- --
 31394)     44916.3  Rx     18120581  8  03 2E 03 30 03 28 03 2B 
 31395)     44917.0  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31396)     44917.6  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31397)     44918.0  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31398)     44918.0  Rx     18120681  8  03 29 03 2D 03 29 03 2C 
 31399)     44918.5  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31400)     44918.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31401)     44918.9  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31402)     44920.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31403)     44920.2  Rx     18130181  8  0C EC 0C E3 34 33 06 32 
 31404)     44920.5  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31405)     44923.0  Rx     18130281  6  30 18 08 0D 0C 01 
 31406)     44924.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31407)     44924.2  Rx     18130381  8  03 38 03 27 00 09 00 11 
 31408)     44924.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31409)     44925.2  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
 31410)     44925.3  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31411)     44926.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 31412)     44926.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31413)     44926.8  Rx     1807F401  8  00 01 5A A8 02 A0 80 00 
 31414)     44927.4  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31415)     44929.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31416)     44929.7  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31417)     44930.0  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31418)     44930.3  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31419)     44930.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31420)     44931.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
 31421)     44932.2  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31422)     44932.6  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31423)     44933.1  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31424)     44934.4  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 31425)     44934.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31426)     44935.2  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31427)     44936.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31428)     44936.3  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31429)     44936.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31430)     44936.4  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31431)     44936.8  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31432)     44937.6  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31433)     44938.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31434)     44938.7  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31435)     44939.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31436)     44940.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31437)     44940.6  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31438)     44973.5  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31439)     44973.5  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31440)     44974.8  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31441)     44974.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
 31442)     44975.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31443)     44977.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 31444)     44977.4  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31445)     44977.4  Rx     1807F401  8  00 01 5A A8 02 A0 82 00 
 31446)     44977.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31447)     44978.0  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31448)     44978.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31449)     44979.0  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31450)     44980.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31451)     44980.0  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31452)     44980.6  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
 31453)     44981.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31454)     44982.6  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31455)     44982.6  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31456)     44983.6  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 31457)     44983.6  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31458)     44984.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31459)     44984.5  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31460)     44985.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31461)     44986.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31462)     44986.4  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31463)     44987.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31464)     44987.4  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31465)     44988.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31466)     44989.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31467)     44989.4  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31468)     44990.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31469)     44990.4  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31470)     44997.9  Rx     18130181  8  0C EC 0C E3 34 33 06 32 
 31471)     44999.9  Rx     18130281  6  30 18 08 0D 0C 01 
 31472)     45002.0  Rx     18130381  8  03 38 03 27 00 09 00 11 
 31473)     45023.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31474)     45024.3  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31475)     45024.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31476)     45025.1  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 31477)     45025.1  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31478)     45026.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 31479)     45026.2  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31480)     45027.1  Rx     1807F401  8  00 01 5A A8 02 A0 82 00 
 31481)     45027.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31482)     45027.8  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31483)     45029.3  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31484)     45029.3  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31485)     45030.4  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31486)     45030.4  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31487)     45031.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 31488)     45031.4  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31489)     45033.0  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31490)     45033.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31491)     45033.1  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 31492)     45034.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31493)     45034.0  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31494)     45035.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31495)     45035.0  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31496)     45035.9  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31497)     45036.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31498)     45037.0  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31499)     45038.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31500)     45038.0  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31501)     45039.6  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31502)     45039.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31503)     45040.0  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31504)     45040.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31505)     45074.0  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31506)     45074.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31507)     45074.1  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31508)     45075.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 31509)     45075.9  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31510)     45075.9  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 31511)     45076.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31512)     45076.9  Rx     1807F401  8  00 01 5A A8 02 A0 80 00 
 31513)     45077.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31514)     45077.9  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31515)     45078.5  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31516)     45079.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31517)     45079.6  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31518)     45081.4  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31519)     45081.5  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 31520)     45081.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31521)     45082.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31522)     45082.3  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31523)     45083.2  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 31524)     45084.2  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31525)     45084.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31526)     45085.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31527)     45085.3  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31528)     45086.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31529)     45086.2  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31530)     45087.2  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31531)     45088.2  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31532)     45088.3  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31533)     45089.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31534)     45089.2  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31535)     45090.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31536)     45091.6  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31537)     45098.0  Rx     18130181  8  0C EC 0C E3 34 33 06 32 
 31538)     45099.9  Rx     18130281  6  30 18 08 0D 0C 01 
 31539)     45102.0  Rx     18130381  8  03 38 03 27 00 09 00 11 
 31540)     45123.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31541)     45124.4  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31542)     45124.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31543)     45125.8  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 31544)     45125.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31545)     45126.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 31546)     45126.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31547)     45126.8  Rx     1807F401  8  00 01 5A A8 02 A0 80 00 
 31548)     45127.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31549)     45128.8  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31550)     45128.8  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31551)     45129.8  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31552)     45129.9  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31553)     45130.4  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31554)     45131.4  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 31555)     45131.4  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31556)     45132.6  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31557)     45132.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31558)     45134.4  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 31559)     45134.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31560)     45135.0  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31561)     45135.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31562)     45135.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31563)     45136.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31564)     45136.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31565)     45137.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31566)     45137.5  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31567)     45139.0  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31568)     45139.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31569)     45140.0  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31570)     45140.1  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31571)     45141.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31572)     45174.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31573)     45174.3  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31574)     45174.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31575)     45175.1  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
 31576)     45175.1  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31577)     45176.5  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 31578)     45176.5  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31579)     45177.1  Rx     1807F401  8  00 01 5A A8 02 A0 80 00 
 31580)     45178.1  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31581)     45178.2  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31582)     45179.5  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31583)     45179.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31584)     45180.7  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31585)     45181.1  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31586)     45181.9  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
 31587)     45182.3  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31588)     45182.5  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31589)     45182.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31590)     45183.1  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 31591)     45184.1  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31592)     45184.2  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31593)     45185.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31594)     45185.2  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31595)     45186.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31596)     45187.1  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31597)     45187.1  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31598)     45188.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31599)     45188.2  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31600)     45189.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31601)     45190.1  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31602)     45190.1  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31603)     45191.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31604)     45198.0  Rx     18130181  8  0C EC 0C E3 34 33 06 32 
 31605)     45199.9  Rx     18130281  6  30 18 08 0D 0C 01 
 31606)     45202.0  Rx     18130381  8  03 38 03 27 00 09 00 11 
 31607)     45224.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31608)     45224.3  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31609)     45224.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31610)     45224.7  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 31611)     45226.4  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31612)     45226.8  Rx     1805F401  8  0C 93 08 0C 8D 08 01 00 
 31613)     45227.0  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31614)     45227.0  Rx     1807F401  8  00 01 5A A8 02 A0 7F 00 
 31615)     45227.4  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31616)     45229.0  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31617)     45229.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31618)     45230.0  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31619)     45230.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31620)     45230.8  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31621)     45230.8  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 31622)     45231.5  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31623)     45232.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31624)     45232.4  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31625)     45233.4  Rx     1819F401  8  92 08 90 08 92 08 93 08 
 31626)     45233.4  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31627)     45234.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31628)     45235.4  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31629)     45235.4  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31630)     45236.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31631)     45236.4  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31632)     45237.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31633)     45238.4  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31634)     45238.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31635)     45239.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31636)     45239.5  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31637)     45240.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31638)     45240.4  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31639)     45273.7  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31640)     45273.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31641)     45274.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31642)     45274.7  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 31643)     45275.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31644)     45275.7  Rx     1805F401  8  0C 93 08 0C 8D 08 01 00 
 31645)     45276.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31646)     45277.2  Rx     1807F401  8  00 01 5A A8 02 A0 7F 00 
 31647)     45278.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31648)     45278.8  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31649)     45279.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31650)     45279.9  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31651)     45279.9  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31652)     45280.8  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31653)     45280.9  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 31654)     45281.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31655)     45281.8  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31656)     45282.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31657)     45283.9  Rx     1819F401  8  92 08 90 08 92 08 93 08 
 31658)     45283.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31659)     45284.8  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31660)     45284.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31661)     45285.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31662)     45285.8  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31663)     45286.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31664)     45287.8  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31665)     45287.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31666)     45289.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31667)     45289.8  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31668)     45289.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31669)     45290.8  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31670)     45290.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31671)     45297.9  Rx     18130181  8  0C EC 0C E3 34 33 06 32 
 31672)     45299.8  Rx     18130281  6  30 18 08 0D 0C 01 
 31673)     45301.9  Rx     18130381  8  03 38 03 27 00 09 00 11 
 31674)     45324.1  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31675)     45324.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31676)     45325.0  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31677)     45325.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 31678)     45326.0  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31679)     45326.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 31680)     45327.0  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31681)     45328.0  Rx     1807F401  8  00 01 5A A8 02 A0 7F 00 
 31682)     45328.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31683)     45329.0  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31684)     45329.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31685)     45330.0  Rx     1812F401  8  93 08 98 08 86 08 90 08 
 31686)     45330.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31687)     45331.0  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31688)     45331.0  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 31689)     45331.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31690)     45332.6  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 31691)     45332.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 31692)     45333.6  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 31693)     45333.7  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 31694)     45334.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 31695)     45335.6  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 31696)     45335.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 31697)     45336.6  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 31698)     45336.6  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 31699)     45337.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 31700)     45338.6  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 31701)     45338.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 31702)     45339.6  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 31703)     45339.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 31704)     45340.6  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 31705)     45340.6  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 31706)     45374.0  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 31707)     45374.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 31708)     45374.9  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 31709)     45375.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 31710)     45375.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 31711)     45375.8  Rx     1805F401  8  0C 93 08 06 8D 08 01 00 
 31712)     45376.1  Rx     18150181  8  00 00 00 00 00 00 00 00 
 31713)     45376.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 31714)     45377.8  Rx     1807F401  8  00 01 5A A8 02 A0 82 00 
 31715)     45377.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 31716)     45378.4  Rx     18150281  8  00 00 00 00 00 00 00 00 
 31717)     45378.9  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 31718)     45379.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 31719)     45379.8  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 31720)     45379.8  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 31721)     45380.7  Rx     18130481  8  00 00 00 00 00 00 00 00 
 31722)     45380.8  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 31723)     45380.9  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 31724)     45381.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 31725)     45383.0  Rx     18410181  8  00 00 00 00 00 00 00 00 
 31726)     45383.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
